Species;SRR7048708_S53;SRR7049045_VS.B1;SRR7049060_MP79;SRR7049061_MP78;SRR7049072_MP74;SRR7049073_S47;SRR7049084_MP45;SRR7049085_MP44;SRR7049086_MP47;SRR7049087_MP46;SRR7049088_MP41;SRR7049090_MP43;SRR7049091_MP42;SRR7049096_MP49;SRR7049097_MP48;SRR7049153_FP56;SRR7049154_FP55;SRR7049155_FP58;SRR7049156_FP57;SRR7049157_FP60;SRR7049158_FP59;SRR7049159_AS.B5;SRR7049160_AS.B4;SRR7049161_S54;SRR7049162_S55;SRR7049163_S56;SRR7049164_S57;SRR7049165_S58;SRR7049166_S59;SRR7049167_S60;SRR7049168_S61;SRR7049169_S62;SRR7049170_S63;SRR7049173_FP73;SRR7049174_FP74;SRR7049183_FP76;SRR7049184_FP75;SRR7049187_FP80;SRR7049188_FP79;SRR7049201_FP64;SRR7049202_FP63;SRR7049225_FP62;SRR7049226_FP61;SRR7049247_VS.B4;SRR7049248_VS.B3;SRR7049253_MP71;SRR7049255_MP70;SRR7049256_MP73;SRR7049257_MP72;SRR7049258_MP75
Streptococcus cristatus;1404;0;0;0;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;259;182;210;552;84;336;2233;1768;3610;739;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0
Streptococcus dysgalactiae;109;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;37;7;12;34;0;13;169;176;359;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus equi;123;0;0;0;0;28;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;22;1;47;10;39;125;222;361;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus equinus;1921;0;0;0;0;13438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3036;318;91;2076;874;100;4088;5958;1019;13397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus gallolyticus;84;0;0;2;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;18;12;5;46;8;28;150;110;166;56;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0
Streptococcus gordonii;2280;0;0;0;0;621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;926;343;153;1245;258;320;5099;2866;2837;1783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus himalayensis;312;0;0;0;0;26;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;48;43;24;68;24;84;419;368;795;193;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Streptococcus infantarius;175;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;59;22;6;59;14;28;211;252;366;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus iniae;226;4;0;0;0;34;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;17;36;11;51;13;48;195;290;382;139;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus intermedius;464;0;0;0;0;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;197;216;370;374;244;120;2575;2101;1065;824;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
Streptococcus lutetiensis;104;0;0;0;0;40;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;2;0;40;22;19;26;16;35;229;162;335;117;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Streptococcus macedonicus;121;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;17;36;18;52;7;25;171;229;317;167;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Streptococcus marmotae;259;0;0;0;0;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;29;19;52;12;62;299;285;563;182;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0
Streptococcus mitis;38011;0;0;0;0;1547;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;6453;6425;2524;15518;4886;11404;61358;17321;93581;6518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus mutans;125;2;0;0;0;1843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;52;25;46;167;12;119;631;220;314;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
Streptococcus oralis;15853;0;0;2;0;3511;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;6;0;2327;3933;2127;6711;1087;6741;40382;10672;19454;6662;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Streptococcus pantholopis;77;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;13;4;35;5;27;107;145;212;117;0;0;0;0;2;0;2;0;0;0;0;2;0;0;0;0;0
Streptococcus parasanguinis;19064;0;0;0;0;15279;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;8563;1673;696;4719;1545;407;11689;20462;8986;97542;2;0;0;0;2;2;0;4;0;0;2;0;0;0;0;0;0
Streptococcus parauberis;143;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;43;12;8;45;7;26;162;285;384;113;0;0;2;0;2;0;0;0;4;0;2;0;0;0;0;0;0
Streptococcus pasteurianus;97;0;0;0;0;12;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;28;9;4;86;5;10;130;167;199;69;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus pneumoniae;16375;0;0;0;0;712;0;2;0;0;0;0;0;0;0;2;2;0;2;0;0;1;0;2276;2629;1070;6016;1768;4731;24801;8075;43084;2747;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2
Streptococcus pseudopneumoniae;25147;4;0;0;0;1199;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;3881;4292;1526;9359;2904;7392;39844;11992;66629;4099;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Streptococcus pyogenes;97;0;0;0;0;26;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;38;22;13;35;6;12;95;125;271;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus salivarius;4692;0;0;0;0;16021;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;4;2;5263;561;89;3380;2145;162;2648;10475;1644;37725;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0
Streptococcus sanguinis;1430;2;2;0;0;4176;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;705;240;1311;3123;373;660;11741;3631;11333;1237;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus sp;4780;0;0;0;0;2284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;865;300;206;993;169;446;10920;7180;8472;3399;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;4
Streptococcus suis;225;0;0;0;0;50;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;45;33;25;136;12;55;450;344;815;168;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus thermophilus;620;0;0;0;0;684;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;244;139;49;195;178;41;730;526;643;1068;0;0;4;2;0;0;0;0;0;2;0;0;0;0;4;0;0
Streptococcus troglodytae;85;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6;6;42;6;20;109;133;219;101;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2
Streptococcus uberis;129;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27;16;7;29;5;21;109;201;352;103;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0
Streptomyces albireticuli;8;2;0;0;0;12;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;4;6;2;3;16;2;2;34;124;54;39;0;0;1;0;2;0;0;0;2;2;0;0;1;0;0;0;0
Streptomyces alboflavus;24;12;0;0;0;14;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;2;10;4;2;17;2;6;35;108;30;54;0;2;0;4;0;0;0;2;0;0;0;2;0;0;0;0;0
Streptomyces albus;18;2;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;2;24;0;6;43;112;40;37;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0
Streptomyces alfalfae;28;2;0;0;0;8;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;2;17;4;0;6;0;6;40;118;36;28;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Streptomyces ambofaciens;18;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;7;6;2;6;2;4;18;60;45;41;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0
Streptomyces avermitilis;16;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;11;2;0;10;6;4;31;76;40;23;0;0;0;0;0;2;0;0;0;0;6;2;0;0;0;0;0
Streptomyces bingchenggensis;40;4;0;0;0;25;0;0;0;2;0;0;2;2;0;0;0;0;0;0;0;16;4;49;10;4;22;0;6;45;160;66;80;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0
Streptomyces cattleya;25;6;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;19;4;2;14;1;2;18;77;18;32;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0
Streptomyces cavourensis;25;4;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;6;6;2;17;2;3;22;41;10;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces clavuligerus;15;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;10;0;15;2;1;12;2;4;25;62;40;62;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0
Streptomyces coelicolor;2;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;6;10;10;2;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0
Streptomyces collinus;21;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;10;0;2;9;2;0;16;38;12;32;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces formicae;18;4;0;0;0;16;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;2;62;8;6;17;0;6;35;109;40;31;0;0;2;2;0;0;0;0;0;0;0;8;0;0;0;0;0
Streptomyces fulvissimus;8;2;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;28;2;0;16;0;4;24;40;18;16;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces gilvosporeus;17;8;0;3;0;9;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;6;12;6;2;39;8;2;40;95;44;54;0;0;2;0;0;0;0;0;0;2;2;0;0;0;0;0;2
Streptomyces glaucescens;12;2;0;0;0;6;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;6;0;4;4;0;8;2;2;28;97;18;23;0;0;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0
Streptomyces globisporus;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;2;15;2;0;8;2;0;22;33;16;26;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0
Streptomyces griseochromogenes;18;4;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;19;6;2;16;8;6;24;76;52;57;0;0;2;0;0;2;0;0;0;0;4;2;0;0;0;0;0
Streptomyces griseus;22;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;4;6;2;7;1;2;14;36;13;27;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Streptomyces hygroscopicus;21;0;0;0;0;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;22;4;2;12;0;6;17;77;26;41;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2
Streptomyces laurentii;22;6;0;0;0;10;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;16;2;19;10;8;14;0;3;18;76;22;61;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Streptomyces lavendulae;13;2;0;0;0;8;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;14;2;7;2;6;24;2;8;41;124;22;60;0;0;2;0;2;2;2;0;0;0;2;0;0;0;0;0;0
Streptomyces leeuwenhoekii;4;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;8;0;9;0;2;10;26;6;25;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Streptomyces lincolnensis;23;2;0;0;0;16;1;0;2;1;0;0;2;0;0;2;0;2;0;2;2;8;2;13;12;3;13;0;4;36;125;81;69;0;0;2;2;0;0;0;0;0;0;2;1;0;0;0;0;2
Streptomyces lividans;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;2;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces lydicus;24;6;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;24;8;4;13;1;6;28;113;32;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces malaysiensis;24;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;4;0;2;0;6;14;33;14;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces niveus;23;2;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;4;23;14;2;19;4;2;34;67;46;51;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0
Streptomyces noursei;39;4;0;0;0;15;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;6;2;14;4;2;8;0;0;75;84;48;39;0;0;0;1;0;2;0;0;0;0;6;0;0;0;0;0;0
Streptomyces olivaceus;9;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;16;4;2;10;0;6;21;37;14;22;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces pactum;6;8;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;11;2;2;17;0;6;8;64;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces parvulus;12;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;10;0;0;8;0;4;33;52;6;33;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
Streptomyces peucetius;34;2;0;0;0;8;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;4;4;3;2;2;4;2;6;26;78;24;62;0;0;2;4;0;2;0;0;0;2;0;0;0;0;0;2;2
Streptomyces pluripotens;22;8;0;0;0;5;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;8;6;17;7;4;3;0;4;41;81;57;37;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Streptomyces pratensis;19;4;0;0;0;14;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;2;11;4;0;16;4;6;16;102;32;38;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Streptomyces pristinaespiralis;14;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;14;0;0;10;2;4;16;64;46;37;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces puniciscabiei;29;4;0;0;0;16;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;8;4;19;6;0;14;2;0;26;53;24;49;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;2;2
Streptomyces reticuli;9;6;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;2;22;12;4;8;2;2;16;94;28;24;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces rubrolavendulae;12;4;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;12;6;1;7;0;8;18;51;18;31;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0
Streptomyces scabiei;33;8;0;0;0;15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;6;25;6;0;45;4;0;44;150;54;75;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces sp;6;10;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;16;2;9;0;4;22;62;18;32;2;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
Streptomyces venezuelae;33;10;0;0;0;12;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;10;4;14;0;1;10;2;6;35;56;26;24;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Streptomyces vietnamensis;11;8;0;2;2;10;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;10;0;18;6;6;12;0;4;58;115;41;34;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Streptomyces violaceoruber;10;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;2;80;0;0;10;0;4;24;58;30;33;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0
Streptomyces violaceusniger;29;0;0;0;0;16;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;6;0;17;6;2;12;0;4;22;101;66;44;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Streptomyces xiamenensis;23;10;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;3;2;0;4;0;4;18;63;14;45;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0
Streptomyces xinghaiensis;12;2;2;0;0;15;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;8;4;19;2;0;8;0;4;13;55;34;36;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Streptosporangium roseum;29;4;0;0;0;31;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;8;4;20;4;12;26;0;6;38;150;58;79;0;0;4;4;2;0;0;0;2;0;2;2;0;0;0;0;2
Sulfitobacter pseudonitzschiae;30;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;10;6;2;4;0;6;16;90;28;36;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Sulfitobacter sp;18;2;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;14;2;5;2;2;8;11;64;40;18;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Sulfobacillus acidophilus;28;0;0;0;0;20;2;0;2;6;0;0;0;0;0;0;0;0;2;0;0;6;2;18;7;2;11;0;0;29;86;51;46;0;0;0;2;0;0;0;0;0;4;0;0;0;0;2;0;0
Sulfuricaulis limicola;14;8;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;6;2;2;0;0;19;0;2;42;63;20;24;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
Sulfuricella denitrificans;14;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;6;2;3;20;0;0;28;106;40;22;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0
Sulfuricurvum kujiense;25;2;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;14;8;2;19;0;7;42;145;96;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sulfuriferula sp;15;4;0;0;0;19;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;10;2;2;11;0;8;30;73;86;38;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Sulfurifustis variabilis;10;6;0;0;0;8;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;4;2;6;4;3;13;0;2;22;96;50;46;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sulfurihydrogenibium azorense;36;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;8;5;0;8;0;10;36;81;62;42;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Sulfurihydrogenibium sp;22;2;0;2;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;6;0;8;33;82;38;59;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
Sulfurimonas autotrophica;27;0;4;0;2;12;6;0;0;4;0;0;0;0;0;0;0;0;0;2;2;2;0;4;6;1;22;4;10;40;126;58;46;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0
Sulfurimonas denitrificans;31;2;0;2;2;10;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;2;2;25;6;2;25;0;8;46;111;66;82;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;2
Sulfuritalea hydrogenivorans;14;2;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;10;4;6;8;4;2;32;52;33;36;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0
Sulfurospirillum barnesii;27;4;0;0;0;8;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;8;11;2;14;4;12;49;170;74;67;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0
Sulfurospirillum cavolei;21;4;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;10;0;14;1;6;64;118;76;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sulfurospirillum deleyianum;16;0;0;0;2;6;0;0;2;2;0;2;0;0;2;0;2;2;0;0;0;2;0;12;8;2;8;0;6;37;88;68;75;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0
Sulfurospirillum multivorans;20;0;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;4;2;34;2;8;37;105;93;42;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Sulfurospirillum sp;32;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;13;4;2;21;0;13;59;86;85;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sulfurovum lithotrophicum;20;0;0;0;0;8;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;6;8;4;8;2;10;37;78;26;59;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Sulfurovum sp;12;0;0;2;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;24;0;7;36;148;80;34;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Symbiobacterium thermophilum;11;6;0;0;0;4;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;4;6;0;2;4;0;14;64;18;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Synechococcus elongatus;16;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;12;6;0;18;0;0;29;86;80;24;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Synechococcus lividus;14;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;46;2;0;11;2;4;30;68;42;46;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Synechococcus sp;6;2;2;2;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;4;2;8;4;7;28;46;48;28;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
Synechococcus WH7803;28;2;0;2;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;4;0;0;4;5;16;34;16;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Synechocystis sp;30;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;10;5;0;11;4;8;49;112;80;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Syntrophobacter fumaroxidans;25;4;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;6;4;0;8;0;8;34;87;42;41;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Syntrophobotulus glycolicus;37;4;0;0;2;12;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;4;20;8;2;16;2;16;39;100;49;103;2;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0
Syntrophomonas wolfei;33;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;2;16;2;2;26;4;8;47;140;66;72;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
Syntrophothermus lipocalidus;18;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;9;8;2;8;0;4;24;114;48;43;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Syntrophus aciditrophicus;32;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;10;6;0;14;0;2;24;78;44;35;0;0;2;0;0;0;0;2;0;0;2;0;0;2;0;0;0
Tamlana sp;51;2;2;0;0;23;2;0;2;6;0;2;2;0;0;2;0;2;4;0;0;2;2;24;35;9;34;2;19;103;206;122;134;4;0;2;0;0;0;2;0;0;2;0;0;2;2;0;4;4
Tannerella forsythia;355;2;0;0;0;217;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;4;0;110;613;45;230;48;294;254;1995;396;1795;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0
Tannerella sp;599;4;0;2;0;66;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;171;47;55;129;17;280;337;3592;810;671;0;0;2;0;0;0;2;0;2;0;0;1;0;0;0;0;0
Tateyamaria omphalii;16;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;16;4;2;10;2;8;17;107;70;36;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Tatlockia micdadei;46;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;4;0;17;2;2;14;2;14;65;110;100;52;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2
Tatumella citrea;38;2;0;2;0;9;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;2;10;24;2;24;0;12;22;149;62;48;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0
Taylorella asinigenitalis;16;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;2;10;2;2;25;68;57;69;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Taylorella equigenitalis;31;2;0;0;0;7;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2;0;14;8;0;8;2;8;58;77;50;47;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Tenacibaculum dicentrarchi;55;0;0;0;0;6;0;0;0;2;0;0;0;2;0;0;2;0;2;2;0;2;2;12;6;0;36;6;16;102;211;90;95;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
